cell_id,longitude,latitude
c04424,-46.5936,-23.5288
c04425,-46.7422,-23.5665
c04426,-47.1258,-22.9485
c04427,-46.3252,-23.9381
c04428,-46.8404,-23.7013
c04429,-43.1698,-22.9644
c04430,-43.5214,-22.3203
c04431,-46.6654,-23.5725
c04432,-46.6935,-23.5974
c04433,-46.4921,-23.4264
c04434,-46.5926,-23.5293
c04435,-46.6319,-23.5542
c04436,-46.7351,-23.5934
c04437,-45.2946,-23.5704
c04438,-46.2424,-23.5417
c04439,-46.526,-23.4748
c04440,-46.5083,-23.6616
c04441,-46.8977,-23.2306
c04442,-47.1645,-23.4211
c04443,-46.589,-23.5931
c04444,-45.754,-23.1363
c04445,-46.7211,-23.5763
c04446,-46.5857,-23.542
c04447,-45.5392,-23.0243
c04448,-46.6746,-23.5622
c04449,-46.8499,-23.3362
c04450,-46.6343,-23.6616
c04451,-46.6594,-23.553
c04452,-46.5376,-23.6369
c04453,-46.6455,-23.6145
c04454,-43.1884,-22.9773
c04455,-46.535,-23.1029
c04456,-46.5752,-23.5428
c04457,-47.2202,-22.844
c04458,-46.7574,-23.5294
c04459,-43.236,-22.9141
c04460,-46.5087,-23.6643
c04461,-46.6991,-23.5612
c04462,-46.5688,-23.5117
c04463,-46.6771,-23.5638
c04464,-46.7487,-23.5611
c04465,-46.9654,-23.133
c04466,-46.7788,-23.5259
c04467,-46.7203,-23.6558
c04468,-46.6016,-23.5722
c04469,-45.1025,-22.7497
c04470,-46.6653,-23.5554
c04471,-46.7011,-23.6226
c04472,-46.5428,-23.6738
c04473,-46.8162,-23.5243
c04474,-46.4047,-23.6871
c04475,-46.4368,-23.6652
c04476,-46.8357,-23.5159
c04477,-46.6199,-23.5186
c04478,-45.9416,-23.3092
c04479,-47.0367,-22.9945
c04480,-46.9198,-23.1737
c04481,-45.3683,-23.6006
c04482,-45.3274,-23.5825
c04483,-46.7612,-23.4281
c04484,-46.6899,-23.6623
c04485,-46.6773,-23.8059
c04486,-46.4682,-23.6685
c04487,-46.5458,-23.6664
c04488,-46.3569,-23.9329
c04489,-43.2251,-22.9755
c04490,-45.4183,-23.6051
c04491,-45.1997,-23.5179
c04492,-46.4614,-23.6688
c04493,-45.9078,-23.2124
c04494,-46.8366,-23.4942
c04495,-46.5138,-23.4514
c04496,-46.8354,-23.5241
c04497,-46.8398,-23.659
c04498,-46.3514,-23.9305
c04499,-46.335,-23.4708
c04500,-46.5849,-23.4776
c04501,-46.8313,-23.5902
c04502,-46.3731,-23.4228
c04503,-46.5609,-23.4771
c04504,-46.7822,-23.3662
c04505,-47.2107,-22.8571
c04506,-46.8321,-23.5658
c04507,-46.7973,-23.5256
c04508,-46.4593,-23.6669
c04509,-46.9374,-23.5488
c04510,-46.92,-23.1692
c04511,-46.5216,-23.5313
c04512,-46.6529,-23.5184
c04513,-46.5034,-23.6371
c04514,-46.646,-23.5505
c04515,-46.3349,-23.5012
c04516,-47.0042,-22.896
c04517,-43.1956,-22.9826
c04518,-46.6893,-23.5736
c04519,-46.7698,-23.6354
c04520,-46.8544,-23.3747
c04521,-46.2883,-23.9894
c04522,-46.6749,-23.562
c04523,-46.4116,-23.9694
c04524,-46.4597,-23.6652
c04525,-46.2437,-23.9906
c04526,-46.3401,-23.5314
c04527,-46.3322,-23.4838
c04528,-46.5638,-23.515
c04529,-46.7392,-23.5717
c04530,-46.662,-23.5545
c04531,-46.6501,-23.5563
c04532,-46.6722,-23.5645
c04533,-46.6424,-23.643
c04534,-46.5029,-23.4316
c04535,-46.6288,-23.646
c04536,-46.6293,-23.5202
c04537,-46.6187,-23.5364
c04538,-46.3059,-23.4429
c04539,-47.2685,-23.4136
c04540,-46.446,-23.4433
c04541,-46.4982,-23.4403
c04542,-45.7473,-23.1329
c04543,-46.4711,-23.6889
c04544,-46.3263,-22.8406
c04545,-46.5618,-23.6413
c04546,-46.3404,-23.556
c04547,-46.652,-23.5888
c04548,-46.9394,-23.8513
c04549,-43.1809,-22.8977
c04550,-46.5134,-23.63
c04551,-45.6289,-23.0394
c04552,-46.5785,-23.6057
c04553,-47.0128,-23.0167
c04554,-46.8972,-23.1581
c04555,-46.7053,-23.6238
c04556,-46.7335,-23.5438
c04557,-46.5863,-23.5236
c04558,-46.9009,-23.6001
c04559,-46.5827,-23.5319
c04560,-46.8553,-23.5178
c04561,-46.7197,-23.5178
c04562,-46.7775,-23.5267
c04563,-46.6398,-23.5565
c04564,-46.2885,-22.8137
c04565,-45.5959,-22.7417
c04566,-46.7505,-23.5305
c04567,-43.2031,-22.9441
c04568,-46.1971,-23.5234
c04569,-46.6955,-23.5773
c04570,-43.1725,-22.9526
c04571,-46.6719,-23.5274
c04572,-46.516,-23.4773
c04573,-46.7176,-23.6335
c04574,-46.5728,-23.3386
c04575,-46.6772,-23.6196
c04576,-46.5306,-23.6574
c04577,-46.8589,-23.68
c04578,-46.7682,-23.408
c04579,-43.3035,-22.84
c04580,-44.8984,-23.3328
c04581,-46.521,-23.4572
c04582,-46.8632,-23.7153
c04583,-46.3479,-23.8635
c04584,-46.5789,-23.5414
c04585,-46.6776,-23.5638
c04586,-46.6933,-23.6108
c04587,-46.7194,-23.6556
c04588,-46.6771,-23.5849
c04589,-45.602,-22.745
c04590,-46.3534,-22.8679
c04591,-46.6526,-23.5175
c04592,-46.721,-23.6557
c04593,-43.2909,-22.9062
c04594,-46.4697,-23.6805
c04595,-46.5508,-23.4861
c04596,-45.8888,-23.2213
c04597,-46.6417,-23.5551
c04598,-46.8091,-23.579
c04599,-46.5805,-23.5414
c04600,-46.8792,-23.7141
c04601,-46.5029,-23.4279
c04602,-46.538,-23.6366
c04603,-46.7329,-23.5162
c04604,-46.7142,-23.5564
c04605,-46.7245,-23.6622
c04606,-46.4494,-23.4806
c04607,-46.7445,-23.6031
c04608,-46.6613,-23.6259
c04609,-46.3698,-23.8544
c04610,-47.1646,-22.8434
c04611,-43.2817,-22.9736
c04612,-46.6941,-23.5951
c04613,-47.0141,-22.8875
c04614,-47.1199,-23.0167
c04615,-46.6877,-23.5695
c04616,-46.352,-23.9313
c04617,-45.4579,-23.9086
c04618,-46.5767,-23.1423
c04619,-46.5399,-23.5329
c04620,-46.6898,-23.5941
c04621,-46.6741,-23.6426
c04622,-46.5652,-23.5019
c04623,-46.6369,-23.6051
c04624,-46.5426,-23.4668
c04625,-46.0155,-23.345
c04626,-46.2811,-23.4414
c04627,-46.5186,-23.6433
c04628,-46.5434,-23.4646
c04629,-46.5678,-23.5106
c04630,-46.5461,-23.9254
c04631,-46.213,-22.7574
c04632,-46.6472,-23.55
c04633,-45.0647,-23.469
c04634,-44.9683,-23.3825
c04635,-47.0003,-23.1438
c04636,-45.6009,-23.0501
c04637,-46.0569,-23.3581
c04638,-46.3995,-23.4595
c04639,-46.737,-23.5237
c04640,-46.8653,-23.1993
c04641,-46.5619,-23.5373
c04642,-45.9353,-23.2499
c04643,-46.723,-23.5607
c04644,-46.2719,-23.9671
c04645,-46.4915,-23.4578
c04646,-46.4945,-23.4183
c04647,-45.9154,-23.2341
c04648,-46.5291,-23.6511
c04649,-46.6223,-23.5406
c04650,-46.7511,-23.4645
c04651,-45.7833,-23.151
c04652,-46.7167,-23.5192
c04653,-46.9195,-23.213
c04654,-46.7056,-23.5089
c04655,-46.4254,-23.4687
c04656,-46.6056,-23.5714
c04657,-46.6418,-23.5434
c04658,-43.1909,-22.9831
c04659,-47.2373,-22.8177
c04660,-46.7522,-23.5303
c04661,-44.159,-22.553
c04662,-46.7104,-23.5239
c04663,-46.5824,-23.5413
c04664,-46.7408,-23.6381
c04665,-46.6915,-23.5918
c04666,-46.7116,-23.5701
c04667,-46.433,-23.8841
c04668,-47.0092,-22.898
c04669,-46.4463,-23.7098
c04670,-46.5991,-23.5247
c04671,-45.7089,-23.1134
c04672,-46.6568,-23.5376
c04673,-46.4463,-23.6653
c04674,-46.6992,-23.5076
c04675,-46.6018,-23.5357
c04676,-46.8139,-23.5705
c04677,-46.9291,-23.5388
c04678,-46.2915,-23.3958
c04679,-46.4359,-23.4645
c04680,-46.5685,-23.5157
c04681,-46.9389,-23.1481
c04682,-46.6764,-23.617
c04683,-46.4942,-23.4655
c04684,-46.1323,-23.2288
c04685,-46.7188,-23.5796
c04686,-46.5646,-23.5137
c04687,-44.945,-23.3512
c04688,-46.6205,-23.5405
c04689,-46.9041,-23.7575
c04690,-45.8897,-23.1767
c04691,-46.7898,-23.5213
c04692,-46.7748,-23.5286
c04693,-46.6719,-23.6151
c04694,-46.4662,-23.4691
c04695,-46.6558,-23.5611
c04696,-45.9098,-23.2218
c04697,-46.8824,-23.2021
c04698,-46.5319,-23.6534
c04699,-46.4107,-23.4092
c04700,-46.397,-23.4146
c04701,-46.7701,-23.3914
c04702,-46.3295,-23.5086
c04703,-43.1929,-22.9755
c04704,-46.3041,-23.1824
c04705,-46.7892,-23.518
c04706,-46.6847,-23.5913
c04707,-47.193,-23.42
c04708,-46.5277,-23.4966
c04709,-47.0758,-22.45
c04710,-46.6998,-23.5719
c04711,-46.6683,-23.5587
c04712,-46.663,-23.5458
c04713,-46.4196,-23.429
c04714,-46.8002,-23.04
c04715,-46.3163,-23.8836
c04716,-46.771,-23.5314
c04717,-46.5706,-23.6099
c04718,-46.7126,-23.6209
c04719,-47.0082,-23.0394
c04720,-47.1464,-22.848
c04721,-46.5028,-23.5299
c04722,-46.4542,-23.4552
c04723,-46.9237,-23.5748
c04724,-46.6268,-23.5524
c04725,-43.1765,-22.9504
c04726,-46.0775,-23.4586
c04727,-46.2754,-23.9544
c04728,-47.114,-23.9577
c04729,-46.4369,-23.4276
c04730,-46.6178,-23.538
c04731,-44.6329,-22.5014
c04732,-43.2525,-22.8246
c04733,-46.5569,-23.5301
c04734,-46.9247,-23.6118
c04735,-43.1809,-22.9691
c04736,-46.4166,-23.4287
c04737,-45.9369,-23.2423
c04738,-46.4592,-23.6665
c04739,-43.1777,-22.905
c04740,-45.5788,-23.044
c04741,-46.8027,-23.5095
c04742,-46.6621,-23.6249
c04743,-45.0832,-23.4306
c04744,-43.1776,-22.9007
c04745,-46.5321,-23.6562
c04746,-46.3376,-23.9605
c04747,-46.6081,-23.5237
c04748,-46.5134,-23.6395
c04749,-46.2793,-23.1746
c04750,-46.5439,-23.4879
c04751,-46.3846,-23.4194
c04752,-43.1897,-22.9769
c04753,-43.2464,-22.9989
c04754,-46.9219,-23.6036
c04755,-46.3018,-23.967
c04756,-46.6442,-23.5955
c04757,-46.664,-23.5558
c04758,-45.3971,-23.8371
c04759,-46.7055,-23.5615
c04760,-46.041,-23.3472
c04761,-45.5617,-23.032
c04762,-45.8853,-23.2056
c04763,-43.193,-22.9884
c04764,-46.5973,-23.53
c04765,-46.5912,-23.5946
c04766,-46.3946,-23.8482
c04767,-45.9013,-23.2186
c04768,-46.7857,-23.4315
c04769,-46.8762,-23.7046
c04770,-46.3496,-22.8682
c04771,-46.572,-23.5263
c04772,-46.693,-23.5966
c04773,-46.6318,-23.5542
c04774,-46.5579,-23.4972
c04775,-46.7032,-23.5661
c04776,-46.658,-23.5547
c04777,-46.7085,-23.6252
c04778,-46.2797,-23.5352
c04779,-45.8774,-23.2973
c04780,-43.1666,-22.9122
c04781,-43.1917,-22.9808
c04782,-45.6122,-23.4406
c04783,-46.713,-23.6549
c04784,-46.5514,-23.5304
c04785,-44.5184,-22.4247
c04786,-46.5377,-23.6481
c04787,-46.6937,-23.5803
c04788,-46.5534,-23.5999
c04789,-46.6359,-23.5965
c04790,-46.6786,-23.5129
c04791,-46.3459,-23.4748
c04792,-46.2165,-23.1726
c04793,-46.589,-23.5931
c04794,-46.7862,-23.6343
c04795,-46.5564,-23.4856
c04796,-46.2541,-23.9723
c04797,-46.5346,-23.4786
c04798,-46.595,-23.5282
c04799,-46.6315,-23.6843
c04800,-46.7584,-23.5691
c04801,-46.8504,-23.6249
c04802,-46.2518,-22.7925
c04803,-46.1661,-23.3905
c04804,-46.4035,-23.6847
c04805,-45.9088,-23.2121
c04806,-43.1751,-22.9655
c04807,-46.5373,-23.5251
c04808,-46.5365,-23.4987
c04809,-46.4148,-23.9536
c04810,-44.9617,-22.5877
c04811,-46.8945,-23.1562
c04812,-46.5345,-23.472
c04813,-46.6837,-23.583
c04814,-46.5656,-23.5378
c04815,-47.3175,-23.3349
c04816,-46.6211,-23.5357
c04817,-45.4243,-23.6052
c04818,-46.6587,-23.6269
c04819,-45.5798,-23.0302
c04820,-45.2803,-23.3239
c04821,-46.7397,-23.5846
c04822,-46.8492,-23.4987
c04823,-46.5293,-23.4763
c04824,-46.3532,-23.969
c04825,-46.2379,-23.9841
c04826,-45.9065,-22.3182
c04827,-46.4767,-23.4562
c04828,-46.8124,-23.5718
c04829,-46.3854,-23.1748
c04830,-46.841,-23.0742
c04831,-45.9013,-23.2171
c04832,-45.5179,-22.9782
c04833,-46.4001,-23.6774
c04834,-45.9025,-23.1976
c04835,-46.2281,-23.4304
c04836,-46.585,-23.2878
c04837,-46.6134,-23.5226
c04838,-46.6659,-23.5584
c04839,-43.4359,-22.7533
c04840,-47.2637,-23.1615
c04841,-46.5427,-23.6514
c04842,-46.4572,-23.714
c04843,-46.7385,-23.5413
c04844,-46.5723,-23.5191
c04845,-46.7295,-23.8039
c04846,-45.3788,-23.8234
c04847,-43.1827,-22.9027
c04848,-46.5733,-23.6004
c04849,-46.605,-23.5352
c04850,-46.6028,-23.6169
c04851,-46.5378,-23.6607
c04852,-46.7604,-23.4315
c04853,-46.639,-23.5491
c04854,-46.6928,-23.5965
c04855,-46.703,-23.5666
c04856,-46.5427,-23.534
c04857,-46.4924,-23.4532
c04858,-46.72,-23.6555
c04859,-46.8165,-23.5438
c04860,-46.569,-23.5386
c04861,-46.544,-23.4766
c04862,-46.8542,-23.0423
c04863,-46.5729,-23.5815
c04864,-46.5675,-23.523
c04865,-46.2484,-23.3755
c04866,-46.3287,-23.4041
c04867,-46.5597,-23.6411
c04868,-46.849,-23.4085
c04869,-47.0176,-22.7049
c04870,-43.1985,-22.957
c04871,-46.8145,-23.5237
c04872,-46.4667,-23.9529
c04873,-46.7114,-23.6269
c04874,-43.194,-22.983
c04875,-46.7225,-23.6405
c04876,-46.5365,-23.6385
c04877,-46.6365,-23.5846
c04878,-46.6355,-23.5353
c04879,-46.6199,-23.5371
c04880,-46.6541,-23.5868
c04881,-46.6872,-23.509
c04882,-45.07,-23.4367
c04883,-46.485,-23.5396
c04884,-46.6053,-23.6183
c04885,-43.2105,-22.9638
c04886,-46.5141,-23.6352
c04887,-46.6832,-23.6517
c04888,-46.5911,-23.5945
c04889,-46.8292,-23.5729
c04890,-47.1989,-23.1028
c04891,-46.8568,-23.6739
c04892,-45.068,-23.4474
c04893,-46.597,-23.5816
c04894,-45.9331,-23.3111
c04895,-45.9102,-23.2292
c04896,-46.2333,-23.3677
c04897,-46.9719,-23.1448
c04898,-44.5244,-22.4436
c04899,-43.1896,-22.986
c04900,-46.5264,-23.4766
c04901,-46.6386,-23.5492
c04902,-46.8453,-23.5996
c04903,-46.688,-23.5897
c04904,-46.4582,-23.6659
c04905,-43.1723,-22.9088
c04906,-46.3245,-23.9362
c04907,-46.7972,-23.4655
c04908,-43.1845,-22.9063
c04909,-43.18,-22.9015
c04910,-46.5339,-23.6681
c04911,-46.4928,-23.4521
c04912,-46.8663,-23.4981
c04913,-46.5067,-23.6612
c04914,-45.8189,-23.2704
c04915,-46.8729,-23.185
c04916,-44.9373,-23.3411
c04917,-46.6954,-23.6136
c04918,-43.2412,-22.8404
c04919,-46.7689,-23.6602
c04920,-46.3329,-23.5256
c04921,-45.0818,-23.4935
c04922,-45.9014,-23.2022
c04923,-46.7259,-23.5613
c04924,-46.4297,-23.7038
c04925,-46.3091,-23.5361
c04926,-46.4771,-23.4237
c04927,-46.5313,-23.6647
c04928,-46.8768,-23.7049
c04929,-46.998,-23.0555
c04930,-46.7479,-23.6006
c04931,-45.5933,-22.932
c04932,-43.1733,-22.9131
c04933,-46.8351,-23.5195
c04934,-45.5779,-22.7251
c04935,-45.9031,-23.2295
c04936,-46.3348,-23.5246
c04937,-46.8082,-23.6437
c04938,-46.3227,-23.9665
c04939,-46.7771,-23.5269
c04940,-46.9922,-22.8356
c04941,-46.6543,-23.5276
c04942,-45.9796,-22.4333
c04943,-46.741,-23.5392
c04944,-45.1861,-23.3804
c04945,-46.1221,-22.7108
c04946,-46.6995,-23.6234
c04947,-46.2241,-23.429
c04948,-43.216,-22.951
c04949,-43.1748,-22.9517
c04950,-46.7619,-23.5314
c04951,-46.4242,-23.4426
c04952,-46.611,-23.5951
c04953,-46.3948,-23.1683
c04954,-46.6977,-23.6084
c04955,-46.9366,-23.1502
c04956,-43.1759,-22.9508
c04957,-46.5077,-23.4672
c04958,-46.6828,-23.5911
c04959,-46.899,-23.5262
c04960,-46.9982,-23.4783
c04961,-46.6077,-23.5462
c04962,-46.7118,-23.6276
c04963,-43.3464,-23.0001
c04964,-46.4146,-23.9601
c04965,-46.3324,-23.5354
c04966,-46.584,-23.1109
c04967,-46.9965,-22.832
c04968,-46.4332,-23.7071
c04969,-46.7457,-23.5849
c04970,-46.7183,-23.5628
c04971,-43.1841,-22.8969
c04972,-46.6115,-23.6819
c04973,-46.4946,-23.4181
c04974,-43.2179,-22.987
c04975,-43.6291,-22.8813
c04976,-46.6729,-23.5533
c04977,-45.9198,-23.1949
c04978,-46.6603,-23.6249
c04979,-46.4795,-23.6356
c04980,-46.7454,-23.5348
c04981,-43.1813,-22.954
c04982,-44.5315,-22.4287
c04983,-46.6006,-23.5256
c04984,-46.6989,-23.6135
c04985,-45.5907,-22.9153
c04986,-43.2396,-22.8329
c04987,-46.444,-23.4427
c04988,-46.7972,-23.4653
c04989,-46.215,-23.5319
c04990,-45.9119,-23.2128
c04991,-46.4942,-23.4489
c04992,-46.6868,-23.5964
c04993,-46.8358,-23.3978
c04994,-46.4312,-23.8868
c04995,-46.5098,-23.6618
c04996,-45.9095,-23.2136
c04997,-46.5115,-23.4515
c04998,-43.19,-22.983
c04999,-46.909,-23.5299
